longitude,latitude,weather_id,weather_main,weather_description,weather_icon,temperature,pressure,humidity,wind_speed,wind_degree,clouds_all,datetime,sunrise,sunset
-6.25,53.36,803,Clouds,broken clouds,04d,276.58,1006,93,1.92,,75,2020-03-04 09:40:04,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,803,Clouds,broken clouds,04d,276.58,1006,93,1.92,,75,2020-03-04 09:40:04,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,803,Clouds,broken clouds,04d,279.22,1006,75,2.1,,75,2020-03-04 10:33:34,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:50:31,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:52:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:52:36,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:50:31,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:52:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:52:36,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.36,1005,65,2.1,,40,2020-03-04 14:52:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.45,1005,65,2.1,,40,2020-03-04 15:05:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.32,1005,65,2.1,,40,2020-03-04 15:10:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.32,1005,65,2.1,,40,2020-03-04 15:10:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,279.69,1005,70,3.1,,40,2020-03-04 15:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,279.69,1005,70,3.1,,40,2020-03-04 15:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.04,1005,70,3.1,,40,2020-03-04 15:30:27,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.04,1005,70,3.1,,40,2020-03-04 15:30:27,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.01,1005,70,3.1,,40,2020-03-04 15:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,802,Clouds,scattered clouds,03d,280.01,1005,70,3.1,,40,2020-03-04 15:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.96,1005,70,3.1,,20,2020-03-04 15:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.96,1005,70,3.1,,20,2020-03-04 15:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.96,1005,70,3.1,,20,2020-03-04 15:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.95,1005,70,3.1,,20,2020-03-04 16:05:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.95,1005,70,3.1,,20,2020-03-04 16:05:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.95,1005,70,3.1,,20,2020-03-04 16:15:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.87,1004,70,3.6,,20,2020-03-04 16:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.87,1004,70,3.6,,20,2020-03-04 16:25:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.87,1004,70,3.6,,20,2020-03-04 16:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.79,1004,70,3.6,,20,2020-03-04 16:35:27,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.97,1004,70,3.6,,20,2020-03-04 16:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.98,1004,70,3.6,,20,2020-03-04 16:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.98,1004,70,3.6,,20,2020-03-04 16:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.98,1004,70,3.6,,20,2020-03-04 16:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.98,1004,70,3.6,,20,2020-03-04 16:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.16,1005,75,3.1,,20,2020-03-04 17:05:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.16,1005,75,3.1,,20,2020-03-04 17:10:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.16,1005,75,3.1,,20,2020-03-04 17:15:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.32,1005,75,2.6,,20,2020-03-04 17:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.16,1005,75,3.1,,20,2020-03-04 17:15:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.32,1005,75,2.6,,20,2020-03-04 17:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279.01,1005,75,2.6,,20,2020-03-04 17:35:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279,1005,75,2.6,,20,2020-03-04 17:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,279,1005,75,2.6,,20,2020-03-04 17:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,278.39,1005,80,3.1,,20,2020-03-04 17:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,278.39,1005,80,3.1,,20,2020-03-04 17:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,278.39,1005,80,3.1,,20,2020-03-04 18:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02d,278.39,1005,80,3.1,,20,2020-03-04 17:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,278.23,1005,80,3.1,,20,2020-03-04 18:10:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,278.23,1005,80,3.1,,20,2020-03-04 18:10:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,277.29,1005,80,3.1,,20,2020-03-04 18:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,277.41,1005,80,3.1,,20,2020-03-04 18:25:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,277.41,1005,80,3.1,,20,2020-03-04 18:25:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,277.41,1005,80,3.1,,20,2020-03-04 18:25:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,277.17,1005,80,3.1,,20,2020-03-04 18:40:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,277.17,1005,80,3.1,,20,2020-03-04 18:40:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,276.02,1005,73,2.6,,20,2020-03-04 18:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,276.02,1005,73,2.6,,20,2020-03-04 18:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.94,1005,73,2.6,,20,2020-03-04 19:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.94,1005,73,2.6,,20,2020-03-04 19:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.94,1005,73,2.6,,20,2020-03-04 19:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.62,1005,73,2.6,,20,2020-03-04 19:15:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.46,1005,93,2.6,,20,2020-03-04 19:20:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.62,1005,73,2.6,,20,2020-03-04 19:15:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.46,1005,93,2.6,,20,2020-03-04 19:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.46,1005,93,2.6,,20,2020-03-04 19:28:12,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.36,1005,93,2.6,,20,2020-03-04 19:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,275.36,1005,93,2.6,,20,2020-03-04 19:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.65,1005,72,1,,20,2020-03-04 19:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.65,1005,72,1,,20,2020-03-04 19:50:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.59,1005,72,1,,20,2020-03-04 20:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.59,1005,72,1,,20,2020-03-04 20:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.5,1005,72,1,,20,2020-03-04 20:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.5,1005,72,1,,20,2020-03-04 20:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.5,1005,72,1,,20,2020-03-04 20:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.5,1005,72,1,,20,2020-03-04 20:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.29,1005,92,2.1,,20,2020-03-04 20:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.24,1005,92,2.1,,20,2020-03-04 20:35:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.29,1005,92,2.1,,20,2020-03-04 20:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.2,1005,92,2.1,,20,2020-03-04 20:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.2,1005,92,2.1,,20,2020-03-04 20:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.23,1005,72,1,,20,2020-03-04 20:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.09,1005,72,1,,20,2020-03-04 21:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,274.09,1005,72,1,,20,2020-03-04 21:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,273.93,1005,72,1,,20,2020-03-04 21:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,273.47,1005,72,1,,20,2020-03-04 21:15:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273,1005,92,2.1,,0,2020-03-04 21:18:29,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273,1005,92,2.1,,0,2020-03-04 21:18:29,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.26,1005,92,2.1,,0,2020-03-04 21:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.26,1005,92,2.1,,0,2020-03-04 21:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.1,1005,92,2.1,,0,2020-03-04 21:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.1,1005,92,2.1,,0,2020-03-04 21:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.1,1005,92,2.1,,0,2020-03-04 21:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.02,1005,100,1.5,,0,2020-03-04 21:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.03,1005,100,1.5,,0,2020-03-04 22:00:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.02,1005,100,1.5,,0,2020-03-04 21:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,273.03,1005,100,1.5,,0,2020-03-04 22:00:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,800,Clear,clear sky,01n,272.95,1005,100,1.5,,0,2020-03-04 22:15:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.88,1004,100,1.5,,20,2020-03-04 22:20:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.89,1004,100,1.5,,20,2020-03-04 22:25:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.89,1004,100,1.5,,20,2020-03-04 22:25:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.89,1004,100,1.5,,20,2020-03-04 22:35:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.89,1004,100,1.5,,20,2020-03-04 22:35:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.81,1004,100,1.5,,20,2020-03-04 22:45:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.89,1004,100,1.5,,20,2020-03-04 22:35:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.63,1004,100,1.5,,20,2020-03-04 22:55:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.63,1004,100,1.5,,20,2020-03-04 22:55:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.7,1004,100,1.5,,20,2020-03-04 23:00:03,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.71,1004,100,1.5,,20,2020-03-04 23:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.71,1004,100,1.5,,20,2020-03-04 23:10:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.52,1004,100,1,,20,2020-03-04 23:20:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.52,1004,100,1,,20,2020-03-04 23:20:01,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.52,1004,100,1,,20,2020-03-04 23:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.52,1004,100,1,,20,2020-03-04 23:30:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.54,1004,100,1,,20,2020-03-04 23:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.54,1004,100,1,,20,2020-03-04 23:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.54,1004,100,1,,20,2020-03-04 23:40:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.49,1004,100,0.5,,20,2020-03-04 23:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.49,1004,100,0.5,,20,2020-03-04 23:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.49,1004,100,0.5,,20,2020-03-04 23:55:02,2020-03-04 07:05:02,2020-03-04 18:08:34
-6.25,53.36,801,Clouds,few clouds,02n,272.5,1004,100,0.5,,20,2020-03-05 00:00:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.69,1004,100,0.5,,20,2020-03-05 00:15:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.95,1004,100,2.1,,20,2020-03-05 00:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.95,1004,100,2.1,,20,2020-03-05 00:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.95,1004,100,2.1,,20,2020-03-05 00:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.94,1004,100,2.1,,20,2020-03-05 00:35:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.95,1004,100,2.1,,20,2020-03-05 00:40:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1004,100,2.1,,20,2020-03-05 00:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1004,100,2.1,,20,2020-03-05 00:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1004,100,2.1,,20,2020-03-05 00:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.14,1003,100,1.5,,20,2020-03-05 01:00:06,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.14,1003,100,1.5,,20,2020-03-05 01:00:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.14,1003,100,1.5,,20,2020-03-05 01:10:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.14,1003,100,1.5,,20,2020-03-05 01:10:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.02,1003,92,1,,20,2020-03-05 01:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.02,1003,92,1,,20,2020-03-05 01:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1003,92,1,,20,2020-03-05 01:30:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1003,92,1,,20,2020-03-05 01:35:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1003,92,1,,20,2020-03-05 01:35:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1003,92,1,,20,2020-03-05 01:35:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.09,1003,92,1,,20,2020-03-05 01:35:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.98,1003,92,1.5,,20,2020-03-05 01:55:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.98,1003,92,1.5,,20,2020-03-05 01:55:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.07,1003,92,1.5,,20,2020-03-05 02:05:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.07,1003,92,1.5,,20,2020-03-05 02:05:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,272.42,1003,92,1.5,,20,2020-03-05 02:15:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.76,1003,100,1,,20,2020-03-05 02:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.48,1003,100,1,,20,2020-03-05 02:25:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.43,1003,100,1,,20,2020-03-05 02:30:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.43,1003,100,1,,20,2020-03-05 02:30:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.43,1003,100,1,,20,2020-03-05 02:30:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.76,1003,100,1,,20,2020-03-05 02:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.78,1002,92,2.6,,20,2020-03-05 02:50:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.76,1003,100,1,,20,2020-03-05 02:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.77,1002,92,2.6,,20,2020-03-05 03:00:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.84,1002,92,2.6,,20,2020-03-05 03:05:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.77,1002,92,2.6,,20,2020-03-05 03:00:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.8,1002,92,2.6,,20,2020-03-05 03:15:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.71,1002,100,2.1,,20,2020-03-05 03:20:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.71,1002,100,2.1,,20,2020-03-05 03:20:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.63,1002,100,2.1,,20,2020-03-05 03:30:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.63,1002,100,2.1,,20,2020-03-05 03:30:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.76,1002,100,2.1,,20,2020-03-05 03:40:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.69,1002,100,2.1,,20,2020-03-05 03:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.22,1001,100,2.6,,40,2020-03-05 03:50:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,801,Clouds,few clouds,02n,271.69,1002,100,2.1,,20,2020-03-05 03:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.18,1001,100,2.6,,40,2020-03-05 04:00:05,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.25,1001,100,2.6,,40,2020-03-05 04:05:01,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.18,1001,100,2.6,,40,2020-03-05 04:00:05,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.24,1001,100,2.6,,40,2020-03-05 04:13:04,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.01,1001,92,2.6,,40,2020-03-05 04:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.01,1001,92,2.6,,40,2020-03-05 04:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,272.01,1001,92,2.6,,40,2020-03-05 04:20:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,271.98,1001,92,2.6,,40,2020-03-05 04:31:31,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,271.98,1001,92,2.6,,40,2020-03-05 04:31:31,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,271.89,1001,92,2.6,,40,2020-03-05 04:45:02,2020-03-05 07:02:41,2020-03-05 18:10:26
-6.25,53.36,802,Clouds,scattered clouds,03n,271.81,1001,100,2.1,,40,2020-03-05 04:50:02,2020-03-05 07:02:41,2020-03-05 18:10:26
